Time,Data:1
1469726252,-13.64177374
1469726252,-13.45561083
1469726252,-13.45561083
1469726252,-13.45561083
1469726252,-13.45561083
1469726252,-13.45561083
1469726252,-13.45561083
1469726252,-13.36100345
1469726252,-13.26944792
1469726252,-13.04361095
1469726252,-12.8971221
1469726253,-12.67128513
1469726253,-12.48512223
1469726253,-12.33558153
1469726253,-12.33558153
1469726253,-12.33558153
1469726253,-12.33558153
1469726253,-12.33558153
1469726253,-12.29895932
1469726253,-12.244026
1469726253,-12.20740379
1469726253,-12.20740379
1469726253,-12.20740379
1469726253,-12.20740379
1469726253,-12.20740379
1469726253,-12.20740379
1469726253,-12.20740379
1469726253,-12.20740379
1469726253,-12.14941862
1469726253,-12.14941862
1469726253,-12.14941862
1469726254,-12.20740379
1469726254,-12.20740379
1469726254,-12.244026
1469726254,-12.244026
1469726254,-12.244026
1469726254,-12.244026
1469726254,-12.20740379
1469726254,-12.20740379
1469726254,-12.14941862
1469726254,-12.05786309
1469726254,-12.05786309
1469726254,-12.05786309
1469726254,-12.11279641
1469726254,-12.05786309
1469726254,-12.02124088
1469726254,-12.02124088
1469726254,-12.02124088
1469726254,-12.02124088
1469726254,-12.02124088
1469726254,-12.02124088
1469726255,-12.02124088
1469726255,-12.02124088
1469726255,-12.02124088
1469726255,-12.02124088
1469726255,-12.02124088
1469726255,-12.02124088
1469726255,-12.02124088
1469726255,-12.02124088
1469726255,-12.02124088
1469726255,-12.02124088
1469726255,-12.02124088
1469726255,-12.02124088
1469726255,-12.02124088
1469726255,-12.02124088
1469726255,-12.02124088
1469726255,-12.02124088
1469726255,-12.02124088
1469726255,-12.02124088
1469726255,-12.02124088
1469726255,-12.02124088
1469726256,-12.02124088
1469726256,-12.02124088
1469726256,-12.02124088
1469726256,-12.02124088
1469726256,-12.02124088
1469726256,-12.02124088
1469726256,-12.02124088
1469726256,-11.9266335
1469726256,-11.87170019
1469726256,-11.83507797
1469726256,-11.77709281
1469726256,-11.68553728
1469726256,-11.64891507
1469726256,-11.64891507
1469726256,-11.64891507
1469726256,-11.64891507
1469726256,-11.64891507
1469726256,-11.64891507
1469726256,-11.64891507
1469726256,-11.64891507
1469726257,-11.64891507
1469726257,-11.64891507
1469726257,-11.64891507
1469726257,-11.64891507
1469726257,-11.64891507
1469726257,-11.64891507
1469726257,-11.5909299
1469726257,-11.5909299
1469726257,-11.5909299
1469726257,-11.64891507
1469726257,-11.68553728
1469726257,-11.77709281
1469726257,-12.02124088
1469726257,-12.20740379
1469726257,-12.43018891
1469726257,-12.48512223
1469726257,-12.48512223
