0.009,0,2.1099,0
0.059,0,2.1099,0
0.11,0,2.1099,0
0.16,0,2.1099,0
0.21,0,2.1099,0
0.261,0,2.1099,0
0.311,0,2.1099,0
0.361,0,2.1099,0
0.41,0,2.1099,0
0.461,0,2.1099,0
0.512,0,2.1099,0
0.562,0,2.1099,0
0.612,0,2.1099,0
0.662,0,2.1099,0
0.713,0,2.1099,0
0.763,0,2.1099,0
0.813,0,2.1099,0
0.863,0,2.1099,0
0.915,0,2.1099,0
0.966,0,2.1099,0
1.017,0,2.1099,0
1.067,0,2.0966,0
1.125,0,2.0966,0
1.174,0,2.0966,0
1.225,0,2.0966,0
1.276,0,2.0966,0
1.328,0,2.0966,0
1.378,0,2.0966,0
1.428,0,2.0966,0
1.478,0,2.0966,0
1.527,0,2.0966,0
1.578,0,2.0966,0
1.63,0,2.0966,0
1.681,0,2.0966,0
1.731,0,2.0966,0
1.781,0,2.0966,0
1.832,0,2.0966,0
1.882,0,2.0966,0
1.932,0,2.0966,0
1.982,0,2.0966,0
2.033,0,2.0966,0
2.084,0,2.0966,0
2.133,0,2.0966,0
2.183,0,2.0966,0
2.234,0,2.0966,0
2.285,0,2.0966,0
2.335,0,2.0966,0
2.385,0,2.0966,0
2.435,0,2.0966,0
2.486,0,2.0966,0
2.536,0,2.0966,0
2.586,0,2.0966,0
2.637,0,2.0966,0
2.687,0,2.0966,0
2.737,0,2.0966,0
2.787,0,2.1099,0
2.838,0,2.1099,0
2.888,0,2.1099,0
2.938,0,2.1099,0
2.988,0,2.1099,0
3.038,0,2.1099,0
3.088,0,2.1099,0
3.139,0,2.1099,0
3.19,0,2.1099,0
3.24,0,2.1099,0
3.29,0,2.1099,0
3.34,0,2.1099,0
3.39,0,2.1099,0
3.44,0,2.1099,0
3.491,0,2.1099,0
3.541,0,2.1099,0
3.591,0,2.1099,0
3.641,0,2.1099,0
3.691,0,2.1099,0
3.741,0,2.1099,0
3.792,0,2.1099,0
3.842,0,2.1099,0
3.899,0,2.1099,0
3.949,0,2.1099,0
4,0,2.1099,0
4.05,0,2.1099,0
4.1,0,2.1099,0
4.15,0,2.1099,0
4.2,0,2.1099,0
4.251,0,2.1099,0
4.301,0,2.1166,0
4.351,0,2.1166,0
4.401,0,2.1166,0
4.451,0,2.1166,0
4.501,0,2.1166,0
4.552,0,2.1166,0
4.602,0,2.1166,0
4.652,0,2.1166,0
4.702,0,2.1166,0
4.753,0,2.1166,0
4.803,0,2.1166,0
4.853,0,2.1166,0
4.903,0,2.1166,0
4.954,0,2.1166,0
5.004,0,2.1166,0
5.054,0,2.1166,0
5.104,0,2.1166,0
5.154,0,2.1166,0
5.204,0,2.1166,0
5.254,0,2.1166,0
5.305,0,2.1166,0
5.355,0,2.1166,0
5.405,0,2.1166,0
