0.006495,0.0052848,2.2164e-06,0.041984,8.5611e-05,0.00012618,0.00042782,4.2034e-05,0.00037705,3.308e-05,0.00058708,0.00012885,0.00075723,0.04046,0.021618,0.022593,0.049624,1.9712e-06,2.5595e-05,0.055297,1.0412e-05,0.02204
0.0066205,0.0049823,2.225e-06,0.039936,8.5285e-05,0.00012802,0.00042308,4.1133e-05,0.00037667,3.3959e-05,0.00058407,0.00013118,0.00073066,0.038069,0.020906,0.021062,0.047103,1.9918e-06,2.5547e-05,0.053638,1.062e-05,0.021113
0.0067613,0.004692,2.2337e-06,0.037878,8.4913e-05,0.00012989,0.00041839,4.0219e-05,0.00037621,3.4873e-05,0.00058086,0.00013358,0.00070521,0.035672,0.020199,0.019536,0.044561,2.0126e-06,2.5494e-05,0.051915,1.0845e-05,0.020186
0.0069196,0.0044165,2.2426e-06,0.03582,8.4494e-05,0.00013179,0.00041376,3.9294e-05,0.00037565,3.5821e-05,0.00057744,0.00013606,0.0006809,0.03328,0.0195,0.018027,0.042011,2.0336e-06,2.5436e-05,0.050132,1.1086e-05,0.019266
0.007098,0.0041586,2.2515e-06,0.033771,8.4028e-05,0.00013371,0.00040922,3.8359e-05,0.00037498,3.6802e-05,0.00057382,0.00013861,0.00065776,0.030906,0.018813,0.016546,0.039462,2.0547e-06,2.5373e-05,0.04829,1.1344e-05,0.018356
0.0072992,0.0039207,2.2605e-06,0.031741,8.3513e-05,0.00013565,0.00040477,3.7417e-05,0.00037421,3.7816e-05,0.00057,0.00014123,0.00063581,0.02856,0.018141,0.015103,0.036926,2.0759e-06,2.5305e-05,0.046395,1.1611e-05,0.017461
0.0075265,0.0037044,2.2695e-06,0.029739,8.2943e-05,0.00013759,0.00040041,3.6467e-05,0.00037332,3.8863e-05,0.00056599,0.00014392,0.00061504,0.026255,0.017486,0.013711,0.034413,2.0969e-06,2.523e-05,0.04445,1.1925e-05,0.016587
0.0077835,0.0035083,2.2784e-06,0.027775,8.2306e-05,0.00013952,0.00039615,3.551e-05,0.00037231,3.9941e-05,0.0005618,0.00014668,0.00059547,0.024001,0.01685,0.012381,0.031935,2.1179e-06,2.5148e-05,0.042458,1.2254e-05,0.015736
0.0080745,0.0033308,2.2873e-06,0.025858,8.1584e-05,0.00014143,0.00039198,3.4541e-05,0.00037117,4.1049e-05,0.00055745,0.00014951,0.00057709,0.02181,0.016236,0.011125,0.029502,2.139e-06,2.5057e-05,0.040426,1.2605e-05,0.014915
0.0084041,0.0031705,2.2959e-06,0.023997,8.0739e-05,0.00014331,0.00038792,3.3557e-05,0.00036987,4.2188e-05,0.00055296,0.0001524,0.00055994,0.019691,0.015644,0.0099513,0.027126,2.1597e-06,2.4957e-05,0.038358,1.2978e-05,0.014126
0.0087778,0.0030259,2.3044e-06,0.022199,7.9718e-05,0.00014517,0.00038394,3.255e-05,0.00036841,4.3353e-05,0.00054835,0.00015534,0.00054403,0.017656,0.015077,0.0088653,0.024816,2.1801e-06,2.4847e-05,0.03626,1.337e-05,0.013373
0.0092014,0.0028956,2.3126e-06,0.020474,7.846e-05,0.00014699,0.00038006,3.1516e-05,0.00036678,4.4536e-05,0.00054366,0.00015827,0.00052942,0.015713,0.014533,0.00787,0.022582,2.2001e-06,2.4725e-05,0.034137,1.3789e-05,0.012661
0.0096816,0.0027782,2.3205e-06,0.018829,7.6935e-05,0.00014877,0.00037632,3.0459e-05,0.00036502,4.5716e-05,0.0005389,0.00016115,0.0005162,0.013873,0.014014,0.0069695,0.020435,2.2199e-06,2.4593e-05,0.031998,1.4358e-05,0.011991
0.010225,0.0026724,2.3278e-06,0.01727,7.5236e-05,0.00015046,0.00037289,2.9415e-05,0.00036326,4.6849e-05,0.00053407,0.00016389,0.00050445,0.012143,0.013519,0.0061674,0.018383,2.2385e-06,2.4464e-05,0.029848,1.4993e-05,0.011366
0.010839,0.0025768,2.3344e-06,0.015803,7.3433e-05,0.00015203,0.00036982,2.8394e-05,0.00036157,4.7925e-05,0.00052915,0.00016646,0.00049426,0.010531,0.013048,0.0054631,0.016434,2.2559e-06,2.4338e-05,0.027698,1.5737e-05,0.010783
0.011529,0.0024898,2.3405e-06,0.014434,7.1594e-05,0.00015344,0.00036713,2.7411e-05,0.00035996,4.8937e-05,0.00052414,0.00016883,0.0004856,0.0090458,0.012598,0.0048476,0.014597,2.2721e-06,2.4217e-05,0.025555,1.6743e-05,0.010241
0.012301,0.0024101,2.3463e-06,0.013163,6.9784e-05,0.0001547,0.00036481,2.648e-05,0.00035845,4.9877e-05,0.00051902,0.00017097,0.00047839,0.0076925,0.012169,0.0043119,0.012877,2.2869e-06,2.41e-05,0.023429,1.8217e-05,0.0097419
0.013155,0.0023366,2.3518e-06,0.011989,6.8067e-05,0.0001558,0.00036286,2.5614e-05,0.00035703,5.0735e-05,0.00051377,0.00017287,0.00047248,0.0064778,0.01176,0.0038474,0.011281,2.3001e-06,2.3988e-05,0.02133,1.9983e-05,0.009286
0.014092,0.0022682,2.3571e-06,0.010909,6.6499e-05,0.00015674,0.0003613,2.4824e-05,0.0003557,5.1501e-05,0.00050838,0.00017453,0.0004677,0.0054072,0.011366,0.003446,0.0098151,2.3115e-06,2.3881e-05,0.01927,2.2022e-05,0.008873
0.015109,0.0022041,2.3623e-06,0.0099209,6.5129e-05,0.00015752,0.00036011,2.4121e-05,0.00035444,5.2169e-05,0.00050283,0.00017593,0.00046385,0.004482,0.010984,0.0031,0.0084826,2.321e-06,2.3779e-05,0.01726,2.4361e-05,0.0084981
0.016205,0.0021437,2.3675e-06,0.0090193,6.4001e-05,0.00015813,0.00035928,2.3512e-05,0.00035325,5.2738e-05,0.00049711,0.00017709,0.00046073,0.0036978,0.01061,0.0028027,0.0072868,2.3285e-06,2.3688e-05,0.015311,2.7046e-05,0.0081573
0.017376,0.0020868,2.373e-06,0.0081995,6.3148e-05,0.0001586,0.0003588,2.3002e-05,0.00035215,5.3213e-05,0.00049122,0.00017803,0.00045815,0.0030463,0.010243,0.0025475,0.0062298,2.3339e-06,2.3633e-05,0.013437,3.0131e-05,0.0078469
0.018617,0.0020331,2.3788e-06,0.0074561,6.259e-05,0.00015893,0.0003586,2.2592e-05,0.00035113,5.3603e-05,0.00048518,0.00017879,0.000456,0.0025162,0.0098797,0.0023288,0.0053119,2.3372e-06,2.3585e-05,0.01165,3.3671e-05,0.007564
0.019923,0.0019826,2.3852e-06,0.0067833,6.2329e-05,0.00015917,0.00035863,2.2276e-05,0.00035021,5.3918e-05,0.00047905,0.00017941,0.00045427,0.0020941,0.0095202,0.0021416,0.0045322,2.3384e-06,2.3539e-05,0.0099643,3.7726e-05,0.0073061
0.02129,0.0019352,2.392e-06,0.0061752,6.2356e-05,0.00015933,0.0003588,2.2049e-05,0.00034941,5.417e-05,0.00047287,0.00017996,0.00045259,0.0017656,0.0091645,0.0019813,0.0038882,2.3377e-06,2.3495e-05,0.0083938,4.235e-05,0.0070712
0.022711,0.0018909,2.3996e-06,0.005626,6.265e-05,0.00015945,0.00035903,2.1925e-05,0.00034874,5.4374e-05,0.00046671,0.00018046,0.00045073,0.0015164,0.0088134,0.001844,0.0033763,2.3353e-06,2.345e-05,0.0069524,4.7593e-05,0.006858
0.024179,0.0018495,2.4077e-06,0.0051301,6.3184e-05,0.00015955,0.00035927,2.1867e-05,0.00034824,5.4539e-05,0.00046064,0.00018098,0.0004486,0.0013331,0.0084682,0.0017264,0.0029917,2.3314e-06,2.3405e-05,0.0056524,5.3499e-05,0.0066652
0.025686,0.0018109,2.4164e-06,0.0046822,6.393e-05,0.00015967,0.00035946,2.1872e-05,0.0003479,5.4679e-05,0.00045474,0.00018153,0.00044618,0.0012036,0.0081308,0.0016253,0.0027298,2.3261e-06,2.3359e-05,0.0045025,6.0098e-05,0.006492
0.027223,0.0017746,2.4257e-06,0.0042773,6.4858e-05,0.00015982,0.00035955,2.1943e-05,0.00034773,5.4804e-05,0.0004491,0.00018215,0.00044349,0.0011173,0.0078029,0.0015381,0.0025855,2.3197e-06,2.3312e-05,0.003508,6.7415e-05,0.0063378
0.02878,0.0017404,2.4355e-06,0.0039109,6.5941e-05,0.00016001,0.0003595,2.2083e-05,0.00034775,5.4928e-05,0.00044378,0.00018286,0.00044058,0.0010652,0.0074853,0.0014626,0.0025547,2.3124e-06,2.3263e-05,0.0026692,7.5465e-05,0.006202
0.030347,0.0017077,2.4457e-06,0.0035787,6.7148e-05,0.00016026,0.0003593,2.229e-05,0.00034803,5.5064e-05,0.00043885,0.00018367,0.00043751,0.0010399,0.0071775,0.0013965,0.0026337,2.3043e-06,2.3213e-05,0.0019814,8.4251e-05,0.0060841
0.031912,0.0016762,2.4563e-06,0.003277,6.8449e-05,0.00016057,0.00035891,2.2561e-05,0.00034849,5.5227e-05,0.00043435,0.0001846,0.00043435,0.0010352,0.0068796,0.001338,0.0028197,2.2955e-06,2.3163e-05,0.0014345,9.3764e-05,0.0059834
0.033462,0.0016452,2.467e-06,0.0030023,6.9816e-05,0.00016094,0.00035833,2.2891e-05,0.0003491,5.543e-05,0.0004303,0.00018565,0.00043118,0.001046,0.0065922,0.0012854,0.0031103,2.2862e-06,2.3114e-05,0.0010142,0.00010398,0.0058992
0.034986,0.0016145,2.4778e-06,0.0027516,7.1224e-05,0.00016137,0.00035755,2.3272e-05,0.00034985,5.568e-05,0.00042672,0.00018681,0.00042806,0.0010684,0.006316,0.0012375,0.0035031,2.2764e-06,2.3066e-05,0.00070275,0.00011486,0.0058305
0.036471,0.0015836,2.4887e-06,0.0025225,7.2649e-05,0.00016187,0.00035658,2.3697e-05,0.0003507,5.5981e-05,0.0004236,0.00018806,0.00042508,0.0010989,0.0060518,0.001193,0.0039953,2.2663e-06,2.3022e-05,0.00048086,0.00012636,0.0057761
0.037903,0.0015522,2.4997e-06,0.0023126,7.4066e-05,0.00016244,0.00035541,2.4161e-05,0.00035164,5.6334e-05,0.00042091,0.00018939,0.00042234,0.001135,0.0058006,0.0011512,0.0045832,2.2561e-06,2.2982e-05,0.00032938,0.00013842,0.0057346
0.03927,0.0015201,2.5111e-06,0.0021203,7.5448e-05,0.00016311,0.00035404,2.4658e-05,0.0003526,5.674e-05,0.0004186,0.00019078,0.00041993,0.0011745,0.0055634,0.0011113,0.0052617,2.246e-06,2.2947e-05,0.00023072,0.00015099,0.0057046
0.040558,0.0014875,2.5228e-06,0.0019439,7.6763e-05,0.00016388,0.00035246,2.518e-05,0.00035356,5.7198e-05,0.00041662,0.00019221,0.00041796,0.001216,0.0053411,0.0010731,0.0060247,2.2362e-06,2.2919e-05,0.00016977,0.00016409,0.0056845
0.041756,0.0014546,2.5351e-06,0.0017821,7.7986e-05,0.00016479,0.00035067,2.5717e-05,0.00035447,5.7709e-05,0.00041495,0.00019366,0.00041654,0.0012585,0.0051343,0.0010362,0.0068644,2.2267e-06,2.2899e-05,0.00013446,0.00017775,0.0056725
0.04285,0.0014216,2.5481e-06,0.001634,7.9097e-05,0.00016587,0.00034866,2.6259e-05,0.00035529,5.8271e-05,0.00041355,0.0001951,0.00041579,0.0013015,0.0049436,0.0010007,0.0077716,2.2177e-06,2.2885e-05,0.00011571,0.00019209,0.0056665
0.043829,0.001389,2.5617e-06,0.0014988,8.008e-05,0.00016714,0.00034643,2.679e-05,0.000356,5.888e-05,0.00041238,0.00019651,0.00041585,0.0013448,0.0047693,0.00096658,0.0087365,2.2101e-06,2.288e-05,0.00010709,0.00020726,0.0056645
0.044683,0.001357,2.5761e-06,0.0013756,8.0932e-05,0.0001686,0.00034398,2.7293e-05,0.00035657,5.9534e-05,0.00041141,0.00019785,0.00041679,0.0013885,0.0046116,0.00093405,0.0097483,2.2032e-06,2.2884e-05,0.00010435,0.00022342,0.0056642
0.045402,0.0013259,2.591e-06,0.0012639,8.1643e-05,0.00017028,0.00034133,2.7749e-05,0.00035699,6.0229e-05,0.00041063,0.00019908,0.00041868,0.0014332,0.0044704,0.00090332,0.010796,2.1976e-06,2.2896e-05,0.00010482,0.00024069,0.0056636
0.045976,0.0012962,2.6064e-06,0.001163,8.22e-05,0.00017217,0.00033849,2.8143e-05,0.00035725,6.0959e-05,0.00041002,0.00020016,0.00042152,0.0014794,0.0043455,0.00087458,0.011868,2.1932e-06,2.2918e-05,0.00010692,0.00025913,0.0056607
0.046399,0.0012681,2.6219e-06,0.0010722,8.2578e-05,0.00017429,0.00033547,2.8462e-05,0.00035738,6.172e-05,0.00040958,0.00020104,0.00042528,0.0015275,0.0042367,0.000848,0.012954,2.1902e-06,2.2948e-05,0.00010981,0.00027867,0.0056538
0.046663,0.0012419,2.6375e-06,0.00099096,8.2743e-05,0.00017662,0.00033229,2.8696e-05,0.00035739,6.2501e-05,0.00040931,0.00020167,0.0004299,0.0015782,0.0041437,0.00082367,0.014042,2.1886e-06,2.2987e-05,0.00011312,0.00029911,0.0056416
0.046765,0.0012178,2.6528e-06,0.00091851,8.266e-05,0.00017917,0.00032897,2.8839e-05,0.0003573,6.3291e-05,0.00040924,0.00020199,0.00043532,0.0016318,0.0040663,0.0008016,0.015122,2.1884e-06,2.3036e-05,0.00011673,0.00032009,0.0056229
0.046702,0.0011962,2.6676e-06,0.00085421,8.2298e-05,0.00018191,0.00032553,2.8888e-05,0.00035714,6.4081e-05,0.00040941,0.00020196,0.00044149,0.0016883,0.0040041,0.00078169,0.016185,2.1895e-06,2.3096e-05,0.0001207,0.00034111,0.0055968
0.04647,0.0011774,2.6818e-06,0.00079738,8.1636e-05,0.00018482,0.00032201,2.8841e-05,0.00035693,6.4865e-05,0.00040988,0.00020157,0.00044835,0.0017478,0.0039572,0.00076379,0.017222,2.1918e-06,2.3166e-05,0.00012515,0.0003616,0.0055628
0.04607,0.0011616,2.6949e-06,0.00074735,8.0665e-05,0.00018787,0.00031846,2.8697e-05,0.00035672,6.5634e-05,0.00041067,0.00020081,0.00045588,0.00181,0.0039254,0.00074769,0.018225,2.1952e-06,2.3249e-05,0.00013024,0.00038093,0.0055203
0.045503,0.0011491,2.7069e-06,0.00070341,7.9404e-05,0.000191,0.00031494,2.8455e-05,0.00035653,6.6377e-05,0.00041181,0.00019972,0.00046407,0.0018744,0.0039089,0.00073319,0.019186,2.1995e-06,2.3342e-05,0.00013613,0.00039847,0.0054692
0.044772,0.0011401,2.7174e-06,0.00066489,7.7886e-05,0.00019415,0.0003115,2.8119e-05,0.00035642,6.7081e-05,0.00041331,0.00019831,0.00047293,0.0019406,0.0039077,0.00072007,0.020099,2.2047e-06,2.3447e-05,0.00014296,0.00041361,0.0054093
0.043881,0.0011348,2.7264e-06,0.00063118,7.6162e-05,0.00019724,0.00030821,2.7695e-05,0.00035641,6.7732e-05,0.00041515,0.0001966,0.0004825,0.0020081,0.0039217,0.00070817,0.020959,2.2107e-06,2.3561e-05,0.00015088,0.00042581,0.0053408
