Time,Data:1
1469735392,0
1469735392,6
1469735392,6
1469735392,6
1469735392,6
1469735392,6
1469735392,6
1469735392,6
1469735392,6
1469735392,6
1469735392,6
1469735392,6
1469735392,6
1469735392,6
1469735392,6
1469735392,6
1469735392,6
1469735392,6
1469735392,6
1469735393,6
1469735393,6
1469735393,6
1469735393,6
1469735393,6
1469735393,6
1469735393,6
1469735393,6
1469735393,6
1469735393,6
1469735393,6
1469735393,6
1469735393,6
1469735393,6
1469735393,6
1469735393,6
1469735393,6
1469735393,6
1469735393,6
1469735393,6
1469735394,6
1469735394,6
1469735394,18
1469735394,18
1469735394,18
1469735394,18
1469735394,18
1469735394,18
1469735394,18
1469735394,18
1469735394,18
1469735394,18
1469735394,18
1469735394,18
1469735394,18
1469735394,18
1469735394,18
1469735394,18
1469735394,18
1469735394,18
1469735395,18
1469735395,18
1469735395,18
1469735395,18
1469735395,18
1469735395,18
1469735395,18
1469735395,18
1469735395,18
1469735395,18
1469735395,18
1469735395,18
1469735395,18
1469735395,18
1469735395,18
1469735395,18
1469735395,18
1469735395,18
1469735395,18
1469735395,18
1469735396,18
1469735396,18
1469735396,33
1469735396,33
1469735396,33
1469735396,33
1469735396,33
1469735396,33
1469735396,33
1469735396,33
1469735396,33
1469735396,33
1469735396,33
1469735396,33
1469735396,33
1469735396,33
1469735396,33
1469735396,33
1469735396,33
1469735396,33
1469735397,33
1469735397,33
1469735397,33
1469735397,33
1469735397,33
1469735397,33
1469735397,33
1469735397,33
1469735397,33
1469735397,33
1469735397,33
1469735397,33
1469735397,33
1469735397,33
1469735397,33
1469735397,33
1469735397,33
1469735397,33
1469735397,33
1469735397,33
1469735398,33
1469735398,33
1469735398,39
1469735398,39
1469735398,39
1469735398,39
1469735398,39
1469735398,39
1469735398,39
1469735398,39
1469735398,39
1469735398,39
1469735398,39
1469735398,39
1469735398,39
1469735398,39
1469735398,39
1469735398,39
1469735398,39
1469735398,39
1469735399,39
1469735399,39
1469735399,39
1469735399,39
1469735399,39
1469735399,39
1469735399,39
1469735399,39
1469735399,39
1469735399,39
1469735399,39
1469735399,39
1469735399,39
1469735399,39
1469735399,39
1469735399,39
1469735399,39
1469735399,39
1469735399,39
1469735399,39
1469735400,39
1469735400,39
1469735400,37
1469735400,37
1469735400,37
1469735400,37
1469735400,37
1469735400,37
1469735400,37
1469735400,37
1469735400,37
1469735400,37
1469735400,37
1469735400,37
1469735400,37
1469735400,37
1469735400,37
1469735400,37
1469735400,37
1469735400,37
1469735401,37
1469735401,37
1469735401,37
1469735401,37
1469735401,37
1469735401,37
1469735401,37
1469735401,37
1469735401,37
1469735401,37
1469735401,37
1469735401,37
1469735401,37
1469735401,37
1469735401,37
1469735401,37
1469735401,37
1469735401,37
1469735401,37
1469735401,37
1469735402,37
1469735402,37
1469735402,25
1469735402,25
1469735402,25
1469735402,25
1469735402,25
1469735402,25
1469735402,25
1469735402,25
1469735402,25
1469735402,25
1469735402,25
1469735402,25
1469735402,25
1469735402,25
1469735402,25
1469735402,25
1469735402,25
1469735402,25
1469735403,25
1469735403,25
1469735403,25
1469735403,25
1469735403,25
1469735403,25
1469735403,25
1469735403,25
1469735403,25
1469735403,25
1469735403,25
1469735403,25
1469735403,25
1469735403,25
1469735403,25
1469735403,25
1469735403,25
1469735403,25
1469735403,25
1469735403,25
1469735404,25
1469735404,25
1469735404,7
1469735404,7
1469735404,7
1469735404,7
1469735404,7
1469735404,7
1469735404,7
1469735404,7
1469735404,7
1469735404,7
1469735404,7
1469735404,7
1469735404,7
1469735404,7
1469735404,7
1469735404,7
1469735404,7
1469735404,7
1469735405,7
1469735405,7
1469735405,7
1469735405,7
1469735405,7
1469735405,7
1469735405,7
1469735405,7
1469735405,7
1469735405,7
1469735405,7
1469735405,7
1469735405,7
1469735405,7
1469735405,7
1469735405,7
1469735405,7
1469735405,7
1469735405,7
1469735405,7
1469735406,7
